,subject_ids,Img1,Img2,Img3,Forest,DTO,subject_set_id,choice
1259,74387738,C053_SD085_R1_Kip_IMG_0175.JPG,C053_SD085_R1_Kip_IMG_0176.JPG,NA,Kip tract,11/9/21 9:12,103437,DEERWHITETAILED
1260,74387739,C053_SD085_R1_Kip_IMG_0181.JPG,C053_SD085_R1_Kip_IMG_0182.JPG,C053_SD085_R1_Kip_IMG_0183.JPG,Kip tract,11/9/21 18:47,103437,RACCOON
1261,74387740,C053_SD085_R1_Kip_IMG_0184.JPG,C053_SD085_R1_Kip_IMG_0185.JPG,C053_SD085_R1_Kip_IMG_0186.JPG,Kip tract,11/10/21 10:14,103437,SQUIRRELGRAY
1262,74387741,C053_SD085_R1_Kip_IMG_0187.JPG,C053_SD085_R1_Kip_IMG_0188.JPG,C053_SD085_R1_Kip_IMG_0189.JPG,Kip tract,11/10/21 16:12,103437,SQUIRRELGRAY
1263,74387742,C053_SD085_R1_Kip_IMG_0190.JPG,C053_SD085_R1_Kip_IMG_0191.JPG,C053_SD085_R1_Kip_IMG_0192.JPG,Kip tract,11/11/21 6:27,103437,DEERWHITETAILED
1264,74387743,C053_SD085_R1_Kip_IMG_0193.JPG,C053_SD085_R1_Kip_IMG_0194.JPG,C053_SD085_R1_Kip_IMG_0195.JPG,Kip tract,11/13/21 2:09,103437,DEERWHITETAILED
1265,74387744,C053_SD085_R1_Kip_IMG_0196.JPG,C053_SD085_R1_Kip_IMG_0197.JPG,C053_SD085_R1_Kip_IMG_0198.JPG,Kip tract,11/13/21 21:13,103437,RACCOON
1266,74387745,C053_SD085_R1_Kip_IMG_0199.JPG,C053_SD085_R1_Kip_IMG_0200.JPG,C053_SD085_R1_Kip_IMG_0201.JPG,Kip tract,11/14/21 13:52,103437,DEERWHITETAILED
1267,74387746,C053_SD085_R1_Kip_IMG_0202.JPG,C053_SD085_R1_Kip_IMG_0203.JPG,C053_SD085_R1_Kip_IMG_0204.JPG,Kip tract,11/16/21 18:53,103437,RACCOON
1268,74387747,C053_SD085_R1_Kip_IMG_0205.JPG,C053_SD085_R1_Kip_IMG_0206.JPG,C053_SD085_R1_Kip_IMG_0207.JPG,Kip tract,11/18/21 22:50,103437,DEERWHITETAILED
1269,74387749,C053_SD085_R1_Kip_IMG_0211.JPG,C053_SD085_R1_Kip_IMG_0212.JPG,C053_SD085_R1_Kip_IMG_0213.JPG,Kip tract,11/19/21 13:05,103437,DEERWHITETAILED
1270,74387750,C053_SD085_R1_Kip_IMG_0214.JPG,C053_SD085_R1_Kip_IMG_0215.JPG,C053_SD085_R1_Kip_IMG_0216.JPG,Kip tract,11/19/21 13:18,103437,SQUIRRELRED
1271,74387751,C053_SD085_R1_Kip_IMG_0217.JPG,C053_SD085_R1_Kip_IMG_0218.JPG,C053_SD085_R1_Kip_IMG_0219.JPG,Kip tract,11/19/21 16:30,103437,DEERWHITETAILED
1272,74387754,C053_SD085_R1_Kip_IMG_0226.JPG,C053_SD085_R1_Kip_IMG_0227.JPG,C053_SD085_R1_Kip_IMG_0228.JPG,Kip tract,11/22/21 10:07,103437,DEERWHITETAILED
1273,74387757,C053_SD085_R1_Kip_IMG_0235.JPG,C053_SD085_R1_Kip_IMG_0236.JPG,C053_SD085_R1_Kip_IMG_0237.JPG,Kip tract,11/24/21 21:19,103437,RACCOON
1274,74387758,C053_SD085_R1_Kip_IMG_0238.JPG,C053_SD085_R1_Kip_IMG_0239.JPG,C053_SD085_R1_Kip_IMG_0240.JPG,Kip tract,11/25/21 9:03,103437,SQUIRRELGRAY
1275,74387759,C053_SD085_R1_Kip_IMG_0241.JPG,C053_SD085_R1_Kip_IMG_0242.JPG,C053_SD085_R1_Kip_IMG_0243.JPG,Kip tract,12/4/21 9:37,103437,SQUIRRELGRAY
1276,74387765,C054_SD026_R1_Lampson_IMG_0010.JPG,C054_SD026_R1_Lampson_IMG_0011.JPG,C054_SD026_R1_Lampson_IMG_0012.JPG,Lampson Falls,9/2/21 21:10,103437,BLACKBEAR
1277,74387766,C054_SD026_R1_Lampson_IMG_0013.JPG,C054_SD026_R1_Lampson_IMG_0014.JPG,C054_SD026_R1_Lampson_IMG_0015.JPG,Lampson Falls,9/4/21 1:59,103437,OTHERBIRD
1278,74387772,C054_SD026_R1_Lampson_IMG_0031.JPG,C054_SD026_R1_Lampson_IMG_0032.JPG,C054_SD026_R1_Lampson_IMG_0033.JPG,Lampson Falls,9/18/21 21:48,103437,SQUIRRELGRAY
1279,74387773,C054_SD026_R1_Lampson_IMG_0034.JPG,C054_SD026_R1_Lampson_IMG_0035.JPG,C054_SD026_R1_Lampson_IMG_0036.JPG,Lampson Falls,9/18/21 22:40,103437,CHIPMUNK
1280,74387774,C054_SD026_R1_Lampson_IMG_0037.JPG,C054_SD026_R1_Lampson_IMG_0038.JPG,C054_SD026_R1_Lampson_IMG_0039.JPG,Lampson Falls,9/18/21 22:43,103437,CHIPMUNK
1281,74387775,C054_SD026_R1_Lampson_IMG_0040.JPG,C054_SD026_R1_Lampson_IMG_0041.JPG,C054_SD026_R1_Lampson_IMG_0042.JPG,Lampson Falls,9/19/21 22:43,103437,SQUIRRELFLYING
1282,74387777,C054_SD026_R1_Lampson_IMG_0046.JPG,C054_SD026_R1_Lampson_IMG_0047.JPG,C054_SD026_R1_Lampson_IMG_0048.JPG,Lampson Falls,9/28/21 20:24,103437,CHIPMUNK
1283,74387781,C054_SD026_R1_Lampson_IMG_0058.JPG,C054_SD026_R1_Lampson_IMG_0059.JPG,C054_SD026_R1_Lampson_IMG_0060.JPG,Lampson Falls,9/30/21 22:25,103437,CHIPMUNK
1284,74387783,C054_SD026_R1_Lampson_IMG_0064.JPG,C054_SD026_R1_Lampson_IMG_0065.JPG,C054_SD026_R1_Lampson_IMG_0066.JPG,Lampson Falls,9/30/21 22:33,103437,CHIPMUNK
1285,74387787,C054_SD026_R1_Lampson_IMG_0076.JPG,C054_SD026_R1_Lampson_IMG_0077.JPG,C054_SD026_R1_Lampson_IMG_0078.JPG,Lampson Falls,10/4/21 14:27,103437,OTHERSMALLMAMMAL
1286,74387788,C054_SD026_R1_Lampson_IMG_0079.JPG,C054_SD026_R1_Lampson_IMG_0080.JPG,C054_SD026_R1_Lampson_IMG_0081.JPG,Lampson Falls,10/6/21 5:17,103437,OTHERBIRD
1287,74387789,C054_SD026_R1_Lampson_IMG_0082.JPG,C054_SD026_R1_Lampson_IMG_0083.JPG,C054_SD026_R1_Lampson_IMG_0084.JPG,Lampson Falls,10/6/21 19:13,103437,SQUIRRELGRAY
1288,74387791,C054_SD026_R1_Lampson_IMG_0088.JPG,C054_SD026_R1_Lampson_IMG_0089.JPG,C054_SD026_R1_Lampson_IMG_0090.JPG,Lampson Falls,10/7/21 19:18,103437,OTHERBIRD
1289,74387792,C054_SD026_R1_Lampson_IMG_0091.JPG,C054_SD026_R1_Lampson_IMG_0092.JPG,C054_SD026_R1_Lampson_IMG_0093.JPG,Lampson Falls,10/7/21 23:38,103437,CHIPMUNK
1290,74387793,C054_SD026_R1_Lampson_IMG_0094.JPG,C054_SD026_R1_Lampson_IMG_0095.JPG,C054_SD026_R1_Lampson_IMG_0096.JPG,Lampson Falls,10/8/21 20:17,103437,OTHERBIRD
1291,74387794,C054_SD026_R1_Lampson_IMG_0097.JPG,C054_SD026_R1_Lampson_IMG_0098.JPG,C054_SD026_R1_Lampson_IMG_0099.JPG,Lampson Falls,10/8/21 20:20,103437,CHIPMUNK
1292,74387795,C054_SD026_R1_Lampson_IMG_0100.JPG,C054_SD026_R1_Lampson_IMG_0101.JPG,C054_SD026_R1_Lampson_IMG_0102.JPG,Lampson Falls,10/9/21 17:13,103437,OTHERSMALLMAMMAL
1293,74387796,C054_SD026_R1_Lampson_IMG_0103.JPG,C054_SD026_R1_Lampson_IMG_0104.JPG,C054_SD026_R1_Lampson_IMG_0105.JPG,Lampson Falls,10/9/21 17:29,103437,OTHERSMALLMAMMAL
1294,74387799,C054_SD026_R1_Lampson_IMG_0112.JPG,C054_SD026_R1_Lampson_IMG_0113.JPG,C054_SD026_R1_Lampson_IMG_0114.JPG,Lampson Falls,10/12/21 15:10,103437,OTHERSMALLMAMMAL
1295,74387800,C054_SD026_R1_Lampson_IMG_0115.JPG,C054_SD026_R1_Lampson_IMG_0116.JPG,C054_SD026_R1_Lampson_IMG_0117.JPG,Lampson Falls,10/14/21 0:50,103437,CHIPMUNK
1296,81479256,C023_SD162_20220802155144_IMG_0007.JPG,C023_SD162_20220802155146_IMG_0008.JPG,C023_SD162_20220802155147_IMG_0009.JPG,Degrasse,8/2/22 15:51,108373,TURKEY
1297,81479258,C023_SD162_20220804203655_IMG_0013.JPG,C023_SD162_20220804203657_IMG_0014.JPG,C023_SD162_20220804203659_IMG_0015.JPG,Degrasse,8/4/22 20:36,108373,DEERWHITETAILED
1298,81479260,C023_SD162_20220810074336_IMG_0019.JPG,C023_SD162_20220810074338_IMG_0020.JPG,C023_SD162_20220810074340_IMG_0021.JPG,Degrasse,8/10/22 7:43,108373,BLACKBEAR
1299,81479262,C023_SD162_20220814115623_IMG_0025.JPG,C023_SD162_20220814115625_IMG_0026.JPG,C023_SD162_20220814115627_IMG_0027.JPG,Degrasse,8/14/22 11:56,108373,DEERWHITETAILED
1300,81479263,C023_SD162_20220814115735_IMG_0028.JPG,C023_SD162_20220814115737_IMG_0029.JPG,C023_SD162_20220814115739_IMG_0030.JPG,Degrasse,8/14/22 11:57,108373,DEERWHITETAILED
1301,81479264,C023_SD162_20220814121213_IMG_0031.JPG,C023_SD162_20220814121215_IMG_0032.JPG,C023_SD162_20220814121217_IMG_0033.JPG,Degrasse,8/14/22 12:12,108373,DEERWHITETAILED
1302,81479270,C023_SD162_20220912224226_IMG_0049.JPG,C023_SD162_20220912224228_IMG_0050.JPG,C023_SD162_20220912224230_IMG_0051.JPG,Degrasse,9/12/22 22:42,108373,DEERWHITETAILED
1303,81479271,C023_SD162_20220912224331_IMG_0052.JPG,C023_SD162_20220912224333_IMG_0053.JPG,C023_SD162_20220912224335_IMG_0054.JPG,Degrasse,9/12/22 22:43,108373,DEERWHITETAILED
1304,81479272,C023_SD162_20220912224438_IMG_0055.JPG,C023_SD162_20220912224440_IMG_0056.JPG,C023_SD162_20220912224442_IMG_0057.JPG,Degrasse,9/12/22 22:44,108373,DEERWHITETAILED
1305,81479273,C023_SD162_20220920063633_IMG_0058.JPG,C023_SD162_20220920063635_IMG_0059.JPG,C023_SD162_20220920063637_IMG_0060.JPG,Degrasse,9/20/22 6:36,108373,DEERWHITETAILED
1306,81479274,C023_SD162_20220927044258_IMG_0061.JPG,C023_SD162_20220927044300_IMG_0062.JPG,C023_SD162_20220927044302_IMG_0063.JPG,Degrasse,9/27/22 4:42,108373,DEERWHITETAILED
1307,81479275,C032_SD025_20220801062722_IMG_0010.JPG,C032_SD025_20220801062725_IMG_0011.JPG,NA,Peavine,8/1/22 6:27,108373,DEERWHITETAILED
1308,81479276,C032_SD025_20220803215225_IMG_0016.JPG,C032_SD025_20220803215227_IMG_0017.JPG,C032_SD025_20220803215229_IMG_0018.JPG,Peavine,8/3/22 21:52,108373,RACCOON
1309,81479278,C032_SD025_20220804113550_IMG_0022.JPG,C032_SD025_20220804113553_IMG_0023.JPG,C032_SD025_20220804113555_IMG_0024.JPG,Peavine,8/4/22 11:35,108373,DEERWHITETAILED
1310,81479279,C032_SD025_20220804113703_IMG_0025.JPG,C032_SD025_20220804113706_IMG_0026.JPG,NA,Peavine,8/4/22 11:37,108373,DEERWHITETAILED
1311,81479280,C032_SD025_20220804115615_IMG_0031.JPG,C032_SD025_20220804115618_IMG_0032.JPG,C032_SD025_20220804115620_IMG_0033.JPG,Peavine,8/4/22 11:56,108373,DEERWHITETAILED
1312,81479283,C032_SD025_20220818074153_IMG_0040.JPG,C032_SD025_20220818074155_IMG_0041.JPG,C032_SD025_20220818074157_IMG_0042.JPG,Peavine,8/18/22 7:41,108373,DEERWHITETAILED
1313,81479284,C032_SD025_20220818091108_IMG_0043.JPG,C032_SD025_20220818091111_IMG_0044.JPG,C032_SD025_20220818091113_IMG_0045.JPG,Peavine,8/18/22 9:11,108373,DEERWHITETAILED
1314,81479287,C032_SD025_20220826063413_IMG_0052.JPG,C032_SD025_20220826063416_IMG_0053.JPG,C032_SD025_20220826063418_IMG_0054.JPG,Peavine,8/26/22 6:34,108373,DEERWHITETAILED
1315,81479289,C032_SD025_20220829073723_IMG_0058.JPG,C032_SD025_20220829073726_IMG_0059.JPG,C032_SD025_20220829073728_IMG_0060.JPG,Peavine,8/29/22 7:37,108373,DEERWHITETAILED
1316,81479290,C032_SD025_20220829073829_IMG_0061.JPG,C032_SD025_20220829073831_IMG_0062.JPG,C032_SD025_20220829073833_IMG_0063.JPG,Peavine,8/29/22 7:38,108373,DEERWHITETAILED
1317,81479294,C032_SD025_20220907011811_IMG_0073.JPG,C032_SD025_20220907011814_IMG_0074.JPG,C032_SD025_20220907011816_IMG_0075.JPG,Peavine,9/7/22 1:18,108373,SNOWSHOEHARE
1318,81479295,C032_SD025_20220909082543_IMG_0076.JPG,C032_SD025_20220909082545_IMG_0077.JPG,C032_SD025_20220909082547_IMG_0078.JPG,Peavine,9/9/22 8:25,108373,CHIPMUNK
1319,81479299,C032_SD025_20220913082607_IMG_0088.JPG,C032_SD025_20220913082609_IMG_0089.JPG,C032_SD025_20220913082611_IMG_0090.JPG,Peavine,9/13/22 8:26,108373,DEERWHITETAILED
1320,81479300,C032_SD025_20220914104834_IMG_0091.JPG,C032_SD025_20220914104837_IMG_0092.JPG,C032_SD025_20220914104839_IMG_0093.JPG,Peavine,9/14/22 10:48,108373,DEERWHITETAILED
1321,81479302,C032_SD025_20220923074633_IMG_0097.JPG,C032_SD025_20220923074635_IMG_0098.JPG,C032_SD025_20220923074637_IMG_0099.JPG,Peavine,9/23/22 7:46,108373,DEERWHITETAILED
1322,81479305,C032_SD025_20220925190458_IMG_0106.JPG,C032_SD025_20220925190501_IMG_0107.JPG,C032_SD025_20220925190503_IMG_0108.JPG,Peavine,9/25/22 19:04,108373,OWL
1323,81479306,C032_SD025_20220926073700_IMG_0109.JPG,C032_SD025_20220926073702_IMG_0110.JPG,C032_SD025_20220926073704_IMG_0111.JPG,Peavine,9/26/22 7:37,108373,DEERWHITETAILED
1324,81479307,C032_SD025_20220926073805_IMG_0112.JPG,C032_SD025_20220926073808_IMG_0113.JPG,C032_SD025_20220926073810_IMG_0114.JPG,Peavine,9/26/22 7:38,108373,DEERWHITETAILED
1325,81479312,C032_SD025_20221002085933_IMG_0127.JPG,C032_SD025_20221002085936_IMG_0128.JPG,C032_SD025_20221002085938_IMG_0129.JPG,Peavine,10/2/22 8:59,108373,DEERWHITETAILED
1326,81479314,C036_SD032_20220729102500_IMG_0011.JPG,C036_SD032_20220729102500_IMG_0012.JPG,C036_SD032_20220729102500_IMG_0013.JPG,Degrasse,7/29/22 10:25,108373,SQUIRRELGRAY
1327,81479317,C036_SD032_20220730105638_IMG_0020.JPG,C036_SD032_20220730105639_IMG_0021.JPG,C036_SD032_20220730105639_IMG_0022.JPG,Degrasse,7/30/22 10:56,108373,TURKEY
1328,81479319,C036_SD032_20220731091631_IMG_0026.JPG,C036_SD032_20220731091631_IMG_0027.JPG,C036_SD032_20220731091631_IMG_0028.JPG,Degrasse,7/31/22 9:16,108373,SQUIRRELGRAY
1329,81479321,C036_SD032_20220801095255_IMG_0032.JPG,C036_SD032_20220801095255_IMG_0033.JPG,C036_SD032_20220801095255_IMG_0034.JPG,Degrasse,8/1/22 9:52,108373,OTHERBIRD
1330,81479322,C036_SD032_20220801150925_IMG_0035.JPG,C036_SD032_20220801150925_IMG_0036.JPG,C036_SD032_20220801150926_IMG_0037.JPG,Degrasse,8/1/22 15:09,108373,BLUEJAY
1331,81479326,C036_SD032_20220803060016_IMG_0047.JPG,C036_SD032_20220803060017_IMG_0048.JPG,C036_SD032_20220803060017_IMG_0049.JPG,Degrasse,8/3/22 6:00,108373,SQUIRRELGRAY
1332,81479327,C036_SD032_20220803075847_IMG_0050.JPG,C036_SD032_20220803075847_IMG_0051.JPG,C036_SD032_20220803075847_IMG_0052.JPG,Degrasse,8/3/22 7:58,108373,SQUIRRELRED
1333,81479329,C036_SD032_20220803161533_IMG_0056.JPG,C036_SD032_20220803161533_IMG_0057.JPG,C036_SD032_20220803161533_IMG_0058.JPG,Degrasse,8/3/22 16:15,108373,SQUIRRELGRAY
1334,81479330,C036_SD032_20220804112931_IMG_0059.JPG,C036_SD032_20220804112932_IMG_0060.JPG,C036_SD032_20220804112932_IMG_0061.JPG,Degrasse,8/4/22 11:29,108373,SQUIRRELGRAY
1335,81479332,C036_SD032_20220804221655_IMG_0065.JPG,C036_SD032_20220804221655_IMG_0066.JPG,C036_SD032_20220804221656_IMG_0067.JPG,Degrasse,8/4/22 22:16,108373,REPTILEORAMPHIBIAN
1336,81479338,C036_SD032_20220806065330_IMG_0083.JPG,C036_SD032_20220806065331_IMG_0084.JPG,C036_SD032_20220806065331_IMG_0085.JPG,Degrasse,8/6/22 6:53,108373,SQUIRRELGRAY
1337,81479340,C036_SD032_20220806071629_IMG_0089.JPG,C036_SD032_20220806071629_IMG_0090.JPG,C036_SD032_20220806071630_IMG_0091.JPG,Degrasse,8/6/22 7:16,108373,SQUIRRELGRAY
1338,81479342,C036_SD032_20220806194709_IMG_0095.JPG,C036_SD032_20220806194709_IMG_0096.JPG,C036_SD032_20220806194710_IMG_0097.JPG,Degrasse,8/6/22 19:47,108373,SQUIRRELGRAY
1339,81479345,C036_SD032_20220807095009_IMG_0104.JPG,C036_SD032_20220807095009_IMG_0105.JPG,C036_SD032_20220807095009_IMG_0106.JPG,Degrasse,8/7/22 9:50,108373,COYOTE
1340,81479351,C036_SD032_20220809064435_IMG_0122.JPG,C036_SD032_20220809064435_IMG_0123.JPG,C036_SD032_20220809064436_IMG_0124.JPG,Degrasse,8/9/22 6:44,108373,BLUEJAY
1341,81479353,C036_SD032_20220809071143_IMG_0128.JPG,C036_SD032_20220809071144_IMG_0129.JPG,C036_SD032_20220809071144_IMG_0130.JPG,Degrasse,8/9/22 7:11,108373,SQUIRRELGRAY
1342,81479354,C036_SD032_20220809101725_IMG_0131.JPG,C036_SD032_20220809101726_IMG_0132.JPG,C036_SD032_20220809101726_IMG_0133.JPG,Degrasse,8/9/22 10:17,108373,SQUIRRELRED
1343,81479356,C036_SD032_20220809161141_IMG_0137.JPG,C036_SD032_20220809161142_IMG_0138.JPG,C036_SD032_20220809161142_IMG_0139.JPG,Degrasse,8/9/22 16:11,108373,SQUIRRELGRAY
1344,81479357,C036_SD032_20220809165541_IMG_0140.JPG,C036_SD032_20220809165541_IMG_0141.JPG,C036_SD032_20220809165542_IMG_0142.JPG,Degrasse,8/9/22 16:55,108373,SQUIRRELGRAY
1345,81479361,C036_SD032_20220810081216_IMG_0152.JPG,C036_SD032_20220810081216_IMG_0153.JPG,C036_SD032_20220810081217_IMG_0154.JPG,Degrasse,8/10/22 8:12,108373,SQUIRRELGRAY
1346,81479362,C036_SD032_20220810105614_IMG_0155.JPG,C036_SD032_20220810105614_IMG_0156.JPG,C036_SD032_20220810105614_IMG_0157.JPG,Degrasse,8/10/22 10:56,108373,SQUIRRELGRAY
1347,81479364,C036_SD032_20220810184333_IMG_0161.JPG,C036_SD032_20220810184333_IMG_0162.JPG,C036_SD032_20220810184334_IMG_0163.JPG,Degrasse,8/10/22 18:43,108373,SQUIRRELGRAY
1348,81479365,C036_SD032_20220810184546_IMG_0164.JPG,C036_SD032_20220810184546_IMG_0165.JPG,C036_SD032_20220810184546_IMG_0166.JPG,Degrasse,8/10/22 18:45,108373,SQUIRRELGRAY
1349,81479366,C036_SD032_20220810184918_IMG_0167.JPG,C036_SD032_20220810184918_IMG_0168.JPG,C036_SD032_20220810184919_IMG_0169.JPG,Degrasse,8/10/22 18:49,108373,OTHERBIRD
1350,81479367,C036_SD032_20220810191351_IMG_0170.JPG,C036_SD032_20220810191351_IMG_0171.JPG,C036_SD032_20220810191352_IMG_0172.JPG,Degrasse,8/10/22 19:13,108373,SQUIRRELGRAY
1351,81479368,C036_SD032_20220811062729_IMG_0173.JPG,C036_SD032_20220811062729_IMG_0174.JPG,C036_SD032_20220811062729_IMG_0175.JPG,Degrasse,8/11/22 6:27,108373,SQUIRRELGRAY
1352,81479375,C036_SD032_20220811175251_IMG_0194.JPG,C036_SD032_20220811175251_IMG_0195.JPG,C036_SD032_20220811175251_IMG_0196.JPG,Degrasse,8/11/22 17:52,108373,SQUIRRELGRAY
1353,81479381,C036_SD032_20220812065422_IMG_0212.JPG,C036_SD032_20220812065423_IMG_0213.JPG,C036_SD032_20220812065423_IMG_0214.JPG,Degrasse,8/12/22 6:54,108373,SQUIRRELGRAY
1354,81479383,C036_SD032_20220812102825_IMG_0218.JPG,C036_SD032_20220812102825_IMG_0219.JPG,C036_SD032_20220812102826_IMG_0220.JPG,Degrasse,8/12/22 10:28,108373,DEERWHITETAILED
1355,81479387,C036_SD032_20220812194806_IMG_0230.JPG,C036_SD032_20220812194807_IMG_0231.JPG,C036_SD032_20220812194807_IMG_0232.JPG,Degrasse,8/12/22 19:48,108373,SQUIRRELGRAY
1356,81479394,C036_SD032_20220820143716_IMG_0251.JPG,C036_SD032_20220820143717_IMG_0252.JPG,C036_SD032_20220820143717_IMG_0253.JPG,Degrasse,8/20/22 14:37,108373,SQUIRRELGRAY
1357,81479397,C036_SD032_20220820195553_IMG_0260.JPG,C036_SD032_20220820195554_IMG_0261.JPG,C036_SD032_20220820195554_IMG_0262.JPG,Degrasse,8/20/22 19:55,108373,CROWORRAVEN
1358,81479398,C036_SD032_20220821115527_IMG_0263.JPG,C036_SD032_20220821115528_IMG_0264.JPG,C036_SD032_20220821115528_IMG_0265.JPG,Degrasse,8/21/22 11:55,108373,SQUIRRELRED
1359,81479400,C036_SD032_20220822085417_IMG_0269.JPG,C036_SD032_20220822085417_IMG_0270.JPG,C036_SD032_20220822085417_IMG_0271.JPG,Degrasse,8/22/22 8:54,108373,SQUIRRELGRAY
1360,81479406,C036_SD032_20220824165729_IMG_0287.JPG,C036_SD032_20220824165729_IMG_0288.JPG,C036_SD032_20220824165730_IMG_0289.JPG,Degrasse,8/24/22 16:57,108373,SQUIRRELGRAY
1361,81479410,C036_SD032_20220826230031_IMG_0299.JPG,C036_SD032_20220826230031_IMG_0300.JPG,C036_SD032_20220826230032_IMG_0301.JPG,Degrasse,8/26/22 23:00,108373,OTHERSMALLMAMMAL
1362,81479411,C036_SD032_20220827121018_IMG_0302.JPG,C036_SD032_20220827121019_IMG_0303.JPG,C036_SD032_20220827121019_IMG_0304.JPG,Degrasse,8/27/22 12:10,108373,TURKEY
1363,81479413,C036_SD032_20220828185106_IMG_0308.JPG,C036_SD032_20220828185107_IMG_0309.JPG,C036_SD032_20220828185107_IMG_0310.JPG,Degrasse,8/28/22 18:51,108373,SQUIRRELGRAY
1364,81479414,C036_SD032_20220828222727_IMG_0311.JPG,C036_SD032_20220828222728_IMG_0312.JPG,C036_SD032_20220828222728_IMG_0313.JPG,Degrasse,8/28/22 22:27,108373,OTHERSMALLMAMMAL
1365,81479419,C036_SD032_20220901010926_IMG_0326.JPG,C036_SD032_20220901010926_IMG_0327.JPG,C036_SD032_20220901010926_IMG_0328.JPG,Degrasse,9/1/22 1:09,108373,OTHERSMALLMAMMAL
1366,81479420,C036_SD032_20220901114636_IMG_0329.JPG,C036_SD032_20220901114636_IMG_0330.JPG,C036_SD032_20220901114636_IMG_0331.JPG,Degrasse,9/1/22 11:46,108373,SQUIRRELGRAY
1367,81479423,C036_SD032_20220901180741_IMG_0338.JPG,C036_SD032_20220901180742_IMG_0339.JPG,C036_SD032_20220901180742_IMG_0340.JPG,Degrasse,9/1/22 18:07,108373,SQUIRRELGRAY
1368,81479424,C036_SD032_20220903012503_IMG_0341.JPG,C036_SD032_20220903012504_IMG_0342.JPG,C036_SD032_20220903012504_IMG_0343.JPG,Degrasse,9/3/22 1:25,108373,OTHERSMALLMAMMAL
1369,81479439,C036_SD032_20220909034518_IMG_0386.JPG,C036_SD032_20220909034518_IMG_0387.JPG,C036_SD032_20220909034518_IMG_0388.JPG,Degrasse,9/9/22 3:45,108373,OTHERSMALLMAMMAL
1370,81479445,C036_SD032_20221001093318_IMG_0404.JPG,C036_SD032_20221001093319_IMG_0405.JPG,C036_SD032_20221001093319_IMG_0406.JPG,Degrasse,10/1/22 9:33,108373,OTHERBIRD
1371,81479450,C036_SD032_20221002182803_IMG_0419.JPG,C036_SD032_20221002182803_IMG_0420.JPG,C036_SD032_20221002182803_IMG_0421.JPG,Degrasse,10/2/22 18:28,108373,OTHERBIRD
1372,81479454,C036_SD032_20221004104245_IMG_0431.JPG,C036_SD032_20221004104246_IMG_0432.JPG,C036_SD032_20221004104246_IMG_0433.JPG,Degrasse,10/4/22 10:42,108373,SQUIRRELGRAY
1373,81479457,C036_SD032_20221005065724_IMG_0440.JPG,C036_SD032_20221005065725_IMG_0441.JPG,C036_SD032_20221005065725_IMG_0442.JPG,Degrasse,10/5/22 6:57,108373,OTHERBIRD
1374,81479461,C036_SD032_20221007163206_IMG_0452.JPG,C036_SD032_20221007163206_IMG_0453.JPG,C036_SD032_20221007163207_IMG_0454.JPG,Degrasse,10/7/22 16:32,108373,DEERWHITETAILED
1375,81479462,C036_SD032_20221007163308_IMG_0455.JPG,C036_SD032_20221007163308_IMG_0456.JPG,C036_SD032_20221007163308_IMG_0457.JPG,Degrasse,10/7/22 16:33,108373,DEERWHITETAILED
1376,81479464,C036_SD032_20221008065059_IMG_0461.JPG,C036_SD032_20221008065059_IMG_0462.JPG,C036_SD032_20221008065100_IMG_0463.JPG,Degrasse,10/8/22 6:50,108373,OTHERBIRD
1377,81479483,C041_SD087_20220801172816_IMG_0061.JPG,C041_SD087_20220801172818_IMG_0062.JPG,C041_SD087_20220801172821_IMG_0063.JPG,Degrasse,8/1/22 17:28,108373,TURKEY
1378,81479496,C041_SD087_20220811105901_IMG_0100.JPG,C041_SD087_20220811105904_IMG_0101.JPG,C041_SD087_20220811105906_IMG_0102.JPG,Degrasse,8/11/22 10:59,108373,FISHER
1379,81479497,C041_SD087_20220811110914_IMG_0103.JPG,C041_SD087_20220811110916_IMG_0104.JPG,C041_SD087_20220811110919_IMG_0105.JPG,Degrasse,8/11/22 11:09,108373,FISHER
1380,81479502,C041_SD087_20220812193230_IMG_0118.JPG,C041_SD087_20220812193232_IMG_0119.JPG,C041_SD087_20220812193235_IMG_0120.JPG,Degrasse,8/12/22 19:32,108373,SQUIRRELGRAY
1381,81479507,C041_SD087_20220814095357_IMG_0133.JPG,C041_SD087_20220814095359_IMG_0134.JPG,C041_SD087_20220814095401_IMG_0135.JPG,Degrasse,8/14/22 9:53,108373,DEERWHITETAILED
1382,81479508,C041_SD087_20220814110926_IMG_0136.JPG,C041_SD087_20220814110928_IMG_0137.JPG,C041_SD087_20220814110931_IMG_0138.JPG,Degrasse,8/14/22 11:09,108373,SQUIRRELRED
1383,81479514,C041_SD087_20220817163901_IMG_0154.JPG,C041_SD087_20220817163903_IMG_0155.JPG,C041_SD087_20220817163905_IMG_0156.JPG,Degrasse,8/17/22 16:39,108373,SQUIRRELRED
1384,81479527,C041_SD087_20220820095010_IMG_0193.JPG,C041_SD087_20220820095013_IMG_0194.JPG,C041_SD087_20220820095015_IMG_0195.JPG,Degrasse,8/20/22 9:50,108373,SQUIRRELRED
1385,81479532,C041_SD087_20220821092825_IMG_0208.JPG,C041_SD087_20220821092828_IMG_0209.JPG,C041_SD087_20220821092830_IMG_0210.JPG,Degrasse,8/21/22 9:28,108373,SQUIRRELRED
